庆丰包子铺(科华商务大厦西北)	大屯路36号2号楼1层	40.00762	116.382359	a689106819db923a1e5800d0
庆丰包子铺(安贞西里四区东北)	北京朝阳区安贞西里四区甲1号(安贞华联西北侧)	39.978773	116.406712	e30828482aabe6a6b34c497e
庆丰包子(亮马桥店)	北京市朝阳区麦子店街九号楼	39.949602	116.475287	73fd8fdad67ea36302294f8c
庆丰包子铺(半壁店)	半壁店大街25号	39.881332	116.641226	32cd101fa5bc389dacee7aaf
北京庆丰包子铺总部	新街口南大街178号群力胡同内	39.939983	116.37988	fe0dde10c3c6498787330407
庆丰包子铺(平谷店)	近郊平谷区府前西街2楼3门(平谷三中北100米)	40.14616	117.117034	4857e243a13df7baeaf853fc
庆丰路	北京市大兴区	39.678467	116.237917	74d68ea165df78a85b1093b8
庆丰酒家	北京丰台区光彩市场东侧50米路南	39.848346	116.425546	9770735c6b7a350431f71d91
庆丰包子铺(亦庄店)	北京大兴区亦庄经济开发区天宝园五里1区A104号(近上海沙龙商业街)	39.797592	116.505495	b7021bf8185bc6e3f4e73b7e
庆丰包子铺(霍营店)	新世纪商城新晨商场对面	40.081546	116.37413	edd64ce126c719883ee2319b
庆丰包子铺(园景公寓南)	云景东路16-1-2	39.88745	116.673175	d3db913fb6851f1f220220fc
庆丰包子铺(回龙观店)	回龙观西大街18	40.084713	116.339782	0dc3d82da67f477575e5b6d0
庆丰包子铺(回龙观东店)	北京昌平区镇良家园小区美廉美超市1楼(回龙观矩阵小区南门西)	40.086728	116.359125	8f1201e82518976a3f9a5e0c
庆丰包子铺(立水桥北路)	奥丰宾馆对面	40.068916	116.423189	7bc04740a312ea1e20026252
庆丰包子铺(北七家店)	北京昌平区二拨子工业园区东路68号	40.086107	116.305866	8b5bde9975de6e36d418b7e2
庆丰包子铺(焦王庄店)	北京通州区陈列馆路二道闸市场(近潞苑南大街)	39.934991	116.679259	373cf757a7bb7f774254d7a7
庆丰包子铺(天通苑店)	北京昌平区定泗路(桃园公寓西)	40.12344	116.424138	05f2ff6f2a9e25aaca1b9558
庆丰包子铺(兴华北路店)	大兴区兴华北路78号院16-17号(印刷学院北侧)	39.753644	116.339385	3e5f23cec609f27946e2741b
庆丰包子铺(文化南街)	北京近郊平谷区文化南街3号	40.145732	117.117772	dc0f0adcf89cff38f822137e
庆丰包子铺(金锣湾店)	北京近郊延庆县妫水北街46号金锣湾商业中心美食街	40.466826	115.982095	53cebd5012e324782b02e1ed
庆丰包子铺(天通西苑店)	昌平区昌平区天通苑西二区10号楼(地铁5号线天通苑站西)	40.080152	116.414795	33fbfa8306e328d80af5ebfb
庆丰包子铺(房山长阳店)	房山区京周路	39.77339	116.17293	bca4406e9c5cda7b26d2bb71
庆丰包子铺(定海园店)	台湖镇定海园三里9号楼北侧底商	39.803191	116.572881	e48c1f7c03b665744d2fdfd5
庆丰包子铺(时尚街区店)	北京通州区云景东路时尚街区东区底商(近通州电信局)	39.887436	116.673188	c5ddcc086fde18dfd813187e
庆丰包子铺东土城路店	东城区东土城路5号	39.96338	116.438488	d52831f9bfcdf4be2efaa726
庆丰包子铺(桃园公寓西)	北京昌平区立汤路北七家奥北宝迪酒店旁	40.123847	116.419946	7d1562cba9ff225f1d1d1199
