小吃快餐	g112	蒸功夫汤包	2738002
小吃快餐	g112	羊肉汤	2903923
小吃快餐	g112	橙子快餐	3307864
小吃快餐	g112	上地城铁旁煎饼摊	2914417
小吃快餐	g112	地瓜坊(上地城铁店)	3129901
小吃快餐	g112	康厨送餐	2865754
小吃快餐	g112	疯狂抄手(马连洼店)	3525871
小吃快餐	g112	老马家拉面(农大店)	2762758
小吃快餐	g112	兰州老马拉面	3288805
小吃快餐	g112	和平医院路边摊	4217689
小吃快餐	g112	沙县小吃	3472264
小吃快餐	g112	艾乐福地瓜坊(上地店)	3474238
小吃快餐	g112	爱家国际连锁餐厅(上地店)	3432232
小吃快餐	g112	五号线快餐	4195404
小吃快餐	g112	申未快餐外卖	4206186
小吃快餐	g112	上海龙元汤包(上地店)	4127952
小吃快餐	g112	玉林牛腩粉	4498116
小吃快餐	g112	老郭面食	4099827
小吃快餐	g112	晨光烧饼(上地店)	4118130
小吃快餐	g112	方正大厦餐厅	4185432
小吃快餐	g112	开心泡泡麻辣烫	4542861
小吃快餐	g112	N+1营养快餐外卖	4224019
小吃快餐	g112	香满屋过桥米线(上地店)	4273853
小吃快餐	g112	莱双扬解馋坊(上地店)	5149597
小吃快餐	g112	天天红粉	4498731
小吃快餐	g112	久久丫鸭颈王(上地店)	4618349
小吃快餐	g112	快乐一族(农大店)	4695435
小吃快餐	g112	高氏麻辣烫	4710083
小吃快餐	g112	紫景佳	5258069
小吃快餐	g112	久久丫鸭颈王(上地店)	4742684
小吃快餐	g112	联想北研食堂	5241210
小吃快餐	g112	筋头巴脑老鸭汤	4657768
小吃快餐	g112	沙县小吃	5192009
小吃快餐	g112	家味快餐	5306496
小吃快餐	g112	上品面	4745799
小吃快餐	g112	嘉禾快餐	5146457
小吃快餐	g112	麻辣烫	5472887
小吃快餐	g112	亦麻亦辣	5198601
小吃快餐	g112	笑典	5306493
小吃快餐	g112	京粉面吧	5325390
小吃快餐	g112	勾魂煎饼店	5399046
小吃快餐	g112	郭记大辣碗(上地店)	5425843
小吃快餐	g112	滋哇哇	5306363
小吃快餐	g112	好想你枣(信息路店)	5372668
小吃快餐	g112	无名饺子	5356105
小吃快餐	g112	极品客	5420979
小吃快餐	g112	台湾盐酥鸡	5537292
小吃快餐	g112	盐酥鸡	5743341
小吃快餐	g112	一心快餐店	5996299
小吃快餐	g112	德州扒鸡	5667222
小吃快餐	g112	全在味兰园烧烤店	6041540
小吃快餐	g112	无忧抄手	5990761
小吃快餐	g112	尚府一品粥	5998185
小吃快餐	g112	第三极思思米线	6042190
小吃快餐	g112	护国寺小吃	6131950
小吃快餐	g112	Kiko	6008520
小吃快餐	g112	黔之味食府	6312989
小吃快餐	g112	聚瑞祥美国加州牛肉面大王(七街...	6132762
小吃快餐	g112	油泼面	6452885
小吃快餐	g112	沙县小吃	6213308
小吃快餐	g112	驴肉火烧	6270141
小吃快餐	g112	沙县小吃	6270163
小吃快餐	g112	秦晋面馆	6375665
小吃快餐	g112	小白快餐(上地店)	6862025
小吃快餐	g112	食酷8	8008216
小吃快餐	g112	巧家妹子过桥米线(上地店)	8028050
小吃快餐	g112	醇百味	8021450
小吃快餐	g112	小当家快厨	8068973
小吃快餐	g112	土鸡坊	8660495
小吃快餐	g112	东北川天椒麻辣烫	8826080
小吃快餐	g112	山西面馆	8664496
小吃快餐	g112	塞外乡驴	9009940
小吃快餐	g112	好再来烧烤	9013592
小吃快餐	g112	烤涮自助	8874175
小吃快餐	g112	程记酸辣粉	8949669
小吃快餐	g112	东北烧烤饺子馆	9007021
小吃快餐	g112	烤肠	8709163
小吃快餐	g112	小石控餐厅	8993409
小吃快餐	g112	成都小吃	9015430
小吃快餐	g112	鸿运饺子馆	9017123
小吃快餐	g112	久久鸭(北体店)	9020258
小吃快餐	g112	八千里快餐	8946385
小吃快餐	g112	山西面食饺子馆(正白旗路店)	9006249
小吃快餐	g112	大个烤串	9012015
小吃快餐	g112	坝上碳火烧烤店	9023847
小吃快餐	g112	稻香村(信息路店)	8866241
小吃快餐	g112	哈尔滨饺子城	9005071
小吃快餐	g112	添美膳	9018543
小吃快餐	g112	骨头于	8961733
小吃快餐	g112	久久鸭脖王	9009138
小吃快餐	g112	北琰小吃部	9020303
小吃快餐	g112	六都烧饼铺	9025153
小吃快餐	g112	云南过桥米线	8960864
小吃快餐	g112	百旺香小吃	9006983
小吃快餐	g112	乐趣烤鱼	9018818
小吃快餐	g112	尚品面	9041531
小吃快餐	g112	沙县小吃	9313785
小吃快餐	g112	鸭颈王批发	9008774
小吃快餐	g112	云南过桥米线	9078312
小吃快餐	g112	京客隆煎饼铺	9186156
小吃快餐	g112	晋北刀削面	9628406
小吃快餐	g112	马进山拉面馆	9991355
小吃快餐	g112	鸿运家常菜	9991132
小吃快餐	g112	昊天缘成都小吃家常菜	9991218
小吃快餐	g112	餐饮大楼	9991361
小吃快餐	g112	黄记桂林米粉	9991113
小吃快餐	g112	兰州老马家拉面	9991315
小吃快餐	g112	上品面	9991160
小吃快餐	g112	上品·厨房	9991182
小吃快餐	g112	亚合美食	9991248
小吃快餐	g112	美食美客	9991357
小吃快餐	g112	瓦罐香沸	9911232
小吃快餐	g112	蜀国面庄	9991233
小吃快餐	g112	正白旗三江食府	9991363
小吃快餐	g112	安徽正宗牛肉板面	10328389
小吃快餐	g112	肯德基	10668491
小吃快餐	g112	可口餐厅	11568062
小吃快餐	g112	真功夫中关村科贸店	12594679
小吃快餐	g112	(新奥中心的)	13741568
小吃快餐	g112	德口福包子	13799979
小吃快餐	g112	湖堂悦色餐厅	13912225
小吃快餐	g112	幸福梦	13858515
小吃快餐	g112	肯德基上地店	13706114
小吃快餐	g112	成都美食(天秀路店)	13733655
小吃快餐	g112	真有面	13790678
小吃快餐	g112	云记米线	13885904
小吃快餐	g112	奎科食堂	13858540
小吃快餐	g112	加州牛肉面	13858522
小吃快餐	g112	成都冒菜小吃	14732083
小吃快餐	g112	香河肉饼	14730351
小吃快餐	g112	河间驴肉火烧	14877697
小吃快餐	g112	安徽牛肉板面馆	15000032
日本料理	g113	溢香日本料理	5642915
日本料理	g113	吉川谷谷日本料理	6219992
日本料理	g113	禾绿回转寿司(上地华联店)	3432769
日本料理	g113	Hotto Motto好麦道(上地辉煌国际店)	6184057
日本料理	g113	鲜品寿司外卖店(上地华联店)	3216292
日本料理	g113	吉野家(上地华联店)	2558614
日本料理	g113	吉野家(嘉华大厦店)	4209932
日本料理	g113	大阪风情	2062192
日本料理	g113	稻草人烧烤	4222559
日本料理	g113	Q盒比萨寿司店	10651985
日本料理	g113	争鲜回转寿司	13742652
日本料理	g113	樱花之春	511110
韩国料理	g114	汉拿山(上地华联店)	3105220
韩国料理	g114	汉丽轩烤肉超市(百旺商城店)	9068563
韩国料理	g114	休木	2704558
韩国料理	g114	权金城(上地店)	3562618
韩国料理	g114	汉拿山(永丰店)	3453634
韩国料理	g114	金家韩国料理	5303183
韩国料理	g114	权金城(永丰店)	2500747
韩国料理	g114	汉丽轩烤肉超市(上地店)	4290577
韩国料理	g114	正一味(上地店)	4273907
韩国料理	g114	朴氏土灶炖鱼	9033052
韩国料理	g114	菜熊拌饭	13846591
韩国料理	g114	君忆阁朝鲜风味狗肉鱼锅	4535545
韩国料理	g114	Cafe Shuim	5323615
韩国料理	g114	吃菜的熊	11554018
韩国料理	g114	热先生(上地店)	2989792
韩国料理	g114	紫雪亭(上地店)	4213757
韩国料理	g114	韩式石锅拌饭	8037343
韩国料理	g114	秋叶园韩式石锅屋	9023436
东北菜	g106	体验味道灶台鱼(清河店)	11564582
东北菜	g106	大清花(上地店)	5866504
东北菜	g106	食尚东北人私家菜	5494102
东北菜	g106	金手勺(永丰店)	586746
东北菜	g106	大东北饭店	4507144
东北菜	g106	兴百旺生态美食广场	582385
东北菜	g106	东北饺子家常菜	2874037
东北菜	g106	繁荣村灶台鱼	8922506
东北菜	g106	和气一家人	3688261
东北菜	g106	大锅台	4082731
东北菜	g106	咱家餐厅	5482667
东北菜	g106	东北虎	8828256
东北菜	g106	东北绝色绝肴	2524891
东北菜	g106	高记一品酱骨	5136583
东北菜	g106	金土地(上地店)	4671356
东北菜	g106	咱家菜	4686370
东北菜	g106	东北南屯炖菜馆	5455861
东北菜	g106	咱家餐厅	9019986
东北菜	g106	东北家常菜	9005665
东北菜	g106	东北柴锅鱼村	9991298
东北菜	g106	排骨米饭	13775109
湘菜	g104	望湘园(五彩城店)	5232539
湘菜	g104	潇湘府(上地店)	3670888
湘菜	g104	赣粤湘大酒楼	2645377
湘菜	g104	芙蓉食府	5732455
湘菜	g104	沪湘食府(上地店)	4078480
湘菜	g104	江浙会	3382963
湘菜	g104	洞庭人家	4658497
湘菜	g104	择邻食府	4112473
湘菜	g104	湘韶风情(上地店)	5743125
湘菜	g104	巷心力	2566156
湘菜	g104	大浪鱼酒家(上地店)	2612785
湘菜	g104	跳跳蛙(上地店)	4518035
湘菜	g104	川湘府	5610310
湘菜	g104	柒拾壹	14753037
湘菜	g104	湘香木桶饭	13795554
湘菜	g104	木桶湘	5296489
湘菜	g104	川情湘缘	9079372
湘菜	g104	湘资味湘菜馆	9023809
湘菜	g104	湘资味·湘菜馆	9991184
湘菜	g104	何爹浏阳蒸菜	9948163
湘菜	g104	蜀湘园重庆小吃	2430409
湘菜	g104	湘西酒楼	4112528
湘菜	g104	湘土情家常菜	4517724
湘菜	g104	旺湘轩	5172673
湘菜	g104	千汇食府	4504333
湘菜	g104	笑湘楼	5200723
湘菜	g104	湘味湘源	5304530
湘菜	g104	思湘苑	9029697
湘菜	g104	胖子湘菜	9023326
湘菜	g104	湘SHOW	15094843
西餐	g116	赛百味(上地软件园店)	2483599
西餐	g116	赛百味(上地环岛店)	3119368
西餐	g116	立特贝尔咖啡	4723929
西餐	g116	Have Fun 有饭	13862933
西餐	g116	巴贝拉(清河五彩城店)	5255018
西餐	g116	必胜客(上地店)	2718616
